Cod Venda;NFe;NFCe;Data Venda;Data Recebimento;Nome Cliente; Valor Venda ; Valor Recebido ; Vr. Desconto ; Tx Serviço ;Operação;Tipo Operação;Caixa;Vendedor;Operador;Data Cancelamento;Operador Cancelamento;Operador Desconto;Operador Desc Repique;NRC;Comandas;Série NFCE;Série NFE;Integração;Observação;CO_CLIENTE;Atendente;IC_REVENDA
1767801;;14314;05/05/2023 22:22;05/05/2023 23:02;; R$ 145,00 ; R$ 145,00 ; R$ -   ; R$ 11,50 ;12;LOCA;77801;EMERSON;CAIXA;;;;;;;1;;;;;501;
1767701;;14313;05/05/2023 20:04;05/05/2023 22:50;; R$ 270,00 ; R$ 270,00 ; R$ -   ; R$ 22,50 ;39;LOCA;77801;DAVID;CAIXA;;;;;;;1;;;;;3801;
1767601;;14312;05/05/2023 19:41;05/05/2023 22:49;; R$ 320,00 ; R$ 320,00 ; R$ -   ; R$ 27,50 ;32;LOCA;77801;DAVID;CAIXA;;;;;;;1;;;;;3801;
1767501;;14311;05/05/2023 21:15;05/05/2023 22:49;; R$ 211,00 ; R$ 211,00 ; R$ -   ; R$ 17,10 ;10;LOCA;77801;ERICK;CAIXA;;;;;;;1;;;;;4101;
1767401;;14310;05/05/2023 20:52;05/05/2023 22:47;; R$ 215,00 ; R$ 215,00 ; R$ -   ; R$ 18,00 ;35;LOCA;77801;EMERSON;CAIXA;;;;;;;1;;;;;501;
1767301;;14309;05/05/2023 20:43;05/05/2023 22:40;; R$ 264,00 ; R$ 264,00 ; R$ -   ; R$ 23,40 ;6;LOCA;77801;ERICK;CAIXA;;;;;;;1;;;;;4101;
1767201;;14308;05/05/2023 21:52;05/05/2023 22:35;; R$ 52,00 ; R$ 52,00 ; R$ -   ; R$ 2,00 ;14;LOCA;77801;EMERSON;CAIXA;;;;;;;1;;;;;501;
1767101;;14307;05/05/2023 19:28;05/05/2023 22:33;; R$ 370,00 ; R$ 370,00 ; R$ -   ; R$ 32,50 ;152;LOCA;77801;EMERSON;CAIXA;;;;;;;1;;;;;501;
1767001;;14306;05/05/2023 21:05;05/05/2023 22:28;; R$ 123,00 ; R$ 123,00 ; R$ -   ; R$ 10,30 ;11;LOCA;77801;ERICK;CAIXA;;;;;;;1;;;;;4101;
1766901;;14305;05/05/2023 18:42;05/05/2023 22:28;; R$ 273,00 ; R$ 273,00 ; R$ -   ; R$ 24,30 ;1;LOCA;77801;ERICK;CAIXA;;;;;;;1;;;;;4101;
1766801;;14304;05/05/2023 18:55;05/05/2023 22:20;; R$ 255,00 ; R$ 255,00 ; R$ -   ; R$ 22,50 ;23;LOCA;77801;EMERSON;CAIXA;;;;;;;1;;;;;501;
1766701;;14303;05/05/2023 19:01;05/05/2023 22:10;; R$ 175,00 ; R$ 175,00 ; R$ -   ; R$ 14,00 ;5;LOCA;77801;ERICK;CAIXA;;;;;;;1;;;;;4101;
1766601;;14302;05/05/2023 19:50;05/05/2023 22:09;; R$ 146,00 ; R$ 146,00 ; R$ -   ; R$ 14,00 ;15;LOCA;77801;EMERSON;CAIXA;;;;;;;1;;;;;501;
1766501;;14301;05/05/2023 20:01;05/05/2023 22:08;; R$ 373,00 ; R$ 373,00 ; R$ -   ; R$ 37,20 ;2;LOCA;77801;ERICK;CAIXA;;;;;;;1;;;;;4101;
1766401;;14300;05/05/2023 20:46;05/05/2023 21:44;; R$ 74,00 ; R$ 74,00 ; R$ -   ; R$ 7,40 ;19;LOCA;77801;ERICK;CAIXA;;;;;;;1;;;;;4101;
1766301;;14299;05/05/2023 18:00;05/05/2023 21:36;; R$ 112,00 ; R$ 112,00 ; R$ -   ; R$ 11,20 ;33;LOCA;77801;EMERSON;CAIXA;;;;;;;1;;;;;501;
1766201;;14298;05/05/2023 20:12;05/05/2023 21:35;; R$ 300,00 ; R$ 300,00 ; R$ -   ; R$ 27,00 ;7;LOCA;77801;EMERSON;CAIXA;;;;;;;1;;;;;501;
1766101;;14297;05/05/2023 19:58;05/05/2023 21:35;; R$ 120,00 ; R$ 120,00 ; R$ -   ; R$ 12,00 ;24;LOCA;77801;EMERSON;CAIXA;;;;;;;1;;;;;501;
1766001;;14296;05/05/2023 19:34;05/05/2023 21:25;; R$ 194,00 ; R$ 194,00 ; R$ -   ; R$ 19,00 ;17;LOCA;77801;DAVID;CAIXA;;;;;;;1;;;;;3801;
1765901;;14295;05/05/2023 21:24;05/05/2023 21:24;; R$ 22,00 ; R$ 22,00 ; R$ -   ; R$ -   ;51;LOCA;77801;ADILSON 2;CAIXA;;;;;;;1;;;;;3501;
1765801;;14294;05/05/2023 19:34;05/05/2023 21:11;; R$ 128,00 ; R$ 128,00 ; R$ -   ; R$ 12,80 ;38;LOCA;77801;EMERSON;CAIXA;;;;;;;1;;;;;501;
1765701;;14293;05/05/2023 18:14;05/05/2023 20:42;; R$ 108,00 ; R$ 108,00 ; R$ -   ; R$ 0,80 ;8;LOCA;77801;ERICK;CAIXA;;;;;;;1;;;;;4101;
1765601;;14292;05/05/2023 19:06;05/05/2023 20:41;; R$ 134,00 ; R$ 134,00 ; R$ -   ; R$ 13,40 ;31;LOCA;77801;EMERSON;CAIXA;;;;;;;1;;;;;501;
1765501;;14291;05/05/2023 18:48;05/05/2023 20:40;; R$ 180,50 ; R$ 180,50 ; R$ -   ; R$ 18,05 ;7;LOCA;77801;ERICK;CAIXA;;;;;;;1;;;;;4101;
1765401;;14290;05/05/2023 15:55;05/05/2023 16:50;; R$ 71,00 ; R$ 71,00 ; R$ -   ; R$ 7,10 ;1;LOCA;77801;DAVID;CAIXA;;;;;;;1;;;;;3801;
1765301;;14289;05/05/2023 13:40;05/05/2023 15:18;; R$ 133,80 ; R$ 133,80 ; R$ -   ; R$ 13,48 ;9;LOCA;77801;EMERSON;CAIXA;;;;;;;1;;;;;501;
1765201;;14288;05/05/2023 13:02;05/05/2023 14:10;; R$ 116,80 ; R$ 116,80 ; R$ -   ; R$ 11,68 ;11;LOCA;77801;EXTRA3;CAIXA;;;;;;;1;;;;;901;
1765101;;14287;05/05/2023 12:20;05/05/2023 13:45;; R$ 401,30 ; R$ 401,30 ; R$ -   ; R$ 40,12 ;13;LOCA;77801;EXTRA3;CAIXA;;;;;;;1;;;;;901;
1765001;;14286;04/05/2023 21:41;05/05/2023 00:22;; R$ 252,00 ; R$ 252,00 ; R$ -   ; R$ 25,20 ;14;LOCA;77701;DAVID;CAIXA;;;;;;;1;;;;;3801;
1764901;;14285;04/05/2023 20:23;05/05/2023 00:06;; R$ 464,00 ; R$ 464,00 ; R$ -   ; R$ 40,00 ;23;LOCA;77701;ERICK;CAIXA;;;;;;;1;;;;;4101;
1764801;;14284;04/05/2023 21:14;05/05/2023 00:00;; R$ 176,00 ; R$ 176,00 ; R$ -   ; R$ 12,00 ;11;LOCA;77701;ERICK;CAIXA;;;;;;;1;;;;;4101;
1764701;;14283;04/05/2023 20:24;04/05/2023 23:54;; R$ 359,00 ; R$ 359,00 ; R$ -   ; R$ 31,90 ;24;LOCA;77701;ADILSON;CAIXA;;;;;;;1;;;;;3101;
1764601;;14282;04/05/2023 22:57;04/05/2023 23:53;; R$ 145,00 ; R$ 145,00 ; R$ -   ; R$ 14,50 ;9;LOCA;77701;DAVID;CAIXA;;;;;;;1;;;;;3801;
1764501;;14281;04/05/2023 20:56;04/05/2023 23:33;; R$ 277,00 ; R$ 277,00 ; R$ -   ; R$ 19,72 ;12;LOCA;77701;ERICK;CAIXA;;;;;;;1;;;;;4101;
1764401;;14280;04/05/2023 18:57;04/05/2023 23:20;; R$ 423,00 ; R$ 423,00 ; R$ -   ; R$ 42,00 ;18;LOCA;77701;ADILSON;CAIXA;;;;;;;1;;;;;3101;
1764301;;14279;04/05/2023 20:52;04/05/2023 23:08;; R$ 22,00 ; R$ 22,00 ; R$ -   ; R$ 0,20 ;33;LOCA;77701;ADILSON;CAIXA;;;;;;;1;;;;;3101;
1764201;;14278;04/05/2023 21:43;04/05/2023 23:05;; R$ 156,50 ; R$ 156,50 ; R$ -   ; R$ 11,65 ;26;LOCA;77701;EMERSON;CAIXA;;;;;;;1;;;;;501;
1764101;;14277;04/05/2023 21:01;04/05/2023 22:56;; R$ 62,00 ; R$ 62,00 ; R$ -   ; R$ 4,20 ;124;LOCA;77701;EMERSON;CAIXA;;;;;;;1;;;;;501;
1764001;;14276;04/05/2023 21:22;04/05/2023 22:53;; R$ 154,00 ; R$ 154,00 ; R$ -   ; R$ -   ;22;LOCA;77701;ADILSON;CAIXA;;;;;;;1;;;;;3101;
1763901;;14275;04/05/2023 22:09;04/05/2023 22:53;; R$ 48,00 ; R$ 48,00 ; R$ -   ; R$ 2,80 ;129;LOCA;77701;DAVID;CAIXA;;;;;;;1;;;;;3801;
1763801;;14274;04/05/2023 21:01;04/05/2023 22:51;; R$ 116,00 ; R$ 116,00 ; R$ -   ; R$ 9,60 ;128;LOCA;77701;EMERSON;CAIXA;;;;;;;1;;;;;501;
1763701;;14273;04/05/2023 19:45;04/05/2023 22:43;; R$ 136,00 ; R$ 136,00 ; R$ -   ; R$ 13,60 ;19;LOCA;77701;ADILSON;CAIXA;;;;;;;1;;;;;3101;
1763601;;14272;04/05/2023 21:17;04/05/2023 22:09;; R$ 125,00 ; R$ 125,00 ; R$ -   ; R$ 12,50 ;16;LOCA;77701;DAVID;CAIXA;;;;;;;1;;;;;3801;
1763501;;14271;04/05/2023 21:29;04/05/2023 22:01;; R$ 35,00 ; R$ 35,00 ; R$ -   ; R$ 3,50 ;1;LOCA;77701;DAVID;CAIXA;;;;;;;1;;;;;3801;
1763401;;14270;04/05/2023 17:43;04/05/2023 20:57;; R$ 297,00 ; R$ 297,00 ; R$ -   ; R$ 29,70 ;1;LOCA;77701;DAVID;CAIXA;;;;;;;1;;;;;3801;
1763301;;14269;04/05/2023 13:00;04/05/2023 17:02;; R$ 20,00 ; R$ 20,00 ; R$ -   ; R$ 2,00 ;15;LOCA;77701;EXTRA3;CAIXA;;;;;;;1;;;;;901;
1763201;;14268;03/05/2023 19:04;03/05/2023 23:45;; R$ 465,00 ; R$ 465,00 ; R$ -   ; R$ 46,50 ;3;LOCA;77601;ERICK;CAIXA;;;;;;;1;;;;;4101;
1763101;;14267;03/05/2023 20:22;03/05/2023 23:05;; R$ 19,00 ; R$ 19,00 ; R$ -   ; R$ 1,90 ;14;LOCA;77601;EMERSON;CAIXA;;;;;;;1;;;;;501;
1763001;;14266;03/05/2023 17:56;03/05/2023 23:03;; R$ 217,90 ; R$ 217,90 ; R$ -   ; R$ 21,78 ;7;LOCA;77601;EMERSON;CAIXA;;;;;;;1;;;;;501;
1762901;;14265;03/05/2023 18:52;03/05/2023 23:02;; R$ 259,00 ; R$ 259,00 ; R$ -   ; R$ 25,90 ;2;LOCA;77601;ERICK;CAIXA;;;;;;;1;;;;;4101;
1762801;;14264;03/05/2023 19:04;03/05/2023 23:00;; R$ 79,00 ; R$ 79,00 ; R$ -   ; R$ 7,90 ;13;LOCA;77601;EMERSON;CAIXA;;;;;;;1;;;;;501;
1762701;;14263;03/05/2023 12:40;03/05/2023 19:28;; R$ 109,80 ; R$ 109,80 ; R$ -   ; R$ 10,98 ;12;LOCA;77601;EXTRA3;CAIXA;;;;;;;1;;;;;901;
1762601;;14262;03/05/2023 14:50;03/05/2023 19:27;; R$ 28,00 ; R$ 28,00 ; R$ -   ; R$ 2,80 ;17;LOCA;77601;EXTRA3;CAIXA;;;;;;;1;;;;;901;
1762501;;14261;03/05/2023 18:41;03/05/2023 19:26;; R$ 12,00 ; R$ 12,00 ; R$ -   ; R$ 1,20 ;8;LOCA;77601;EMERSON;CAIXA;;;;;;;1;;;;;501;
1762401;;14260;02/05/2023 22:05;03/05/2023 00:16;; R$ 151,90 ; R$ 151,90 ; R$ -   ; R$ 15,19 ;108;LOCA;77501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1762301;;14259;02/05/2023 18:56;03/05/2023 00:13;; R$ 273,90 ; R$ 273,90 ; R$ -   ; R$ 28,10 ;103;LOCA;77501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1762201;;14258;02/05/2023 18:48;02/05/2023 22:14;; R$ 112,50 ; R$ 112,50 ; R$ -   ; R$ 11,24 ;6;LOCA;77501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1762101;;14257;02/05/2023 18:44;02/05/2023 22:11;; R$ 35,00 ; R$ 35,00 ; R$ -   ; R$ 3,50 ;13;LOCA;77501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1762001;;14256;02/05/2023 19:15;02/05/2023 22:10;; R$ 157,00 ; R$ 157,00 ; R$ -   ; R$ 15,70 ;5;LOCA;77501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1761901;;14255;02/05/2023 18:38;02/05/2023 22:08;; R$ 232,00 ; R$ 232,00 ; R$ -   ; R$ 23,20 ;8;LOCA;77501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1761801;;14254;02/05/2023 12:09;02/05/2023 19:19;; R$ 56,90 ; R$ 56,90 ; R$ -   ; R$ 5,69 ;15;LOCA;77501;EXTRA3;CAIXA;;;;;;;1;;;;;901;
1761701;;14253;30/04/2023 00:24;30/04/2023 01:00;; R$ 56,00 ; R$ 56,00 ; R$ -   ; R$ 5,60 ;9;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1761601;;14252;29/04/2023 20:25;30/04/2023 00:36;; R$ 505,00 ; R$ 505,00 ; R$ -   ; R$ 50,00 ;63;LOCA;77401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1761501;;14251;29/04/2023 22:11;30/04/2023 00:36;; R$ 104,00 ; R$ 104,00 ; R$ -   ; R$ 10,40 ;81;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1761401;;14250;29/04/2023 22:39;30/04/2023 00:23;; R$ 184,00 ; R$ 184,00 ; R$ -   ; R$ 18,40 ;6;LOCA;77401;ADILSON 2;CAIXA;;;;;;;1;;;;;3501;
1761301;;14249;29/04/2023 21:12;30/04/2023 00:23;; R$ 140,00 ; R$ 140,00 ; R$ -   ; R$ 12,00 ;8;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1761201;;14248;29/04/2023 23:52;30/04/2023 00:14;; R$ 57,00 ; R$ 57,00 ; R$ -   ; R$ 5,70 ;129;LOCA;77401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1761101;;14247;29/04/2023 23:54;30/04/2023 00:13;; R$ 60,00 ; R$ 60,00 ; R$ -   ; R$ 6,00 ;127;LOCA;77401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1761001;;14246;30/04/2023 00:12;30/04/2023 00:13;; R$ 14,00 ; R$ 14,00 ; R$ -   ; R$ 1,00 ;201;LOCA;77401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1760901;;14245;29/04/2023 19:35;30/04/2023 00:12;; R$ 254,00 ; R$ 254,00 ; R$ -   ; R$ 23,00 ;186;LOCA;77401;ERICK;CAIXA;;;;;;;1;;;;;4101;
1760801;;14244;29/04/2023 23:54;30/04/2023 00:07;; R$ 7,00 ; R$ 7,00 ; R$ -   ; R$ 0,70 ;128;LOCA;77401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1760701;;14243;29/04/2023 23:23;30/04/2023 00:07;; R$ 43,00 ; R$ 43,00 ; R$ -   ; R$ 4,60 ;66;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1760601;;14242;29/04/2023 23:21;30/04/2023 00:07;; R$ 48,00 ; R$ 48,00 ; R$ -   ; R$ 4,80 ;4;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1760501;;14241;29/04/2023 19:41;30/04/2023 00:06;; R$ 420,00 ; R$ 420,00 ; R$ -   ; R$ 23,20 ;24;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1760401;;14240;29/04/2023 21:14;29/04/2023 23:59;; R$ 156,00 ; R$ 156,00 ; R$ -   ; R$ 11,60 ;151;LOCA;77401;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1760301;;14239;29/04/2023 19:44;29/04/2023 23:58;; R$ 340,90 ; R$ 338,80 ; R$ 2,10 ; R$ -   ;29;LOCA;77401;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1760201;;14238;29/04/2023 22:08;29/04/2023 23:49;; R$ 147,00 ; R$ 147,00 ; R$ -   ; R$ 9,70 ;13;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1760101;;14237;29/04/2023 19:45;29/04/2023 23:49;; R$ 288,00 ; R$ 288,00 ; R$ -   ; R$ 24,50 ;26;LOCA;77401;ADILSON 2;CAIXA;;;;;;;1;;;;;3501;
1760001;;14236;29/04/2023 21:21;29/04/2023 23:47;; R$ 125,00 ; R$ 125,00 ; R$ -   ; R$ 10,50 ;192;LOCA;77401;ERICK;CAIXA;;;;;;;1;;;;;4101;
1759901;;14235;29/04/2023 19:55;29/04/2023 23:46;; R$ 260,00 ; R$ 260,00 ; R$ -   ; R$ 21,00 ;118;LOCA;77401;ERICK;CAIXA;;;;;;;1;;;;;4101;
1759801;;14234;29/04/2023 21:19;29/04/2023 23:46;; R$ 289,00 ; R$ 289,00 ; R$ -   ; R$ 24,90 ;152;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1759701;;14233;29/04/2023 18:14;29/04/2023 23:46;; R$ 138,00 ; R$ 138,00 ; R$ -   ; R$ 11,80 ;178;LOCA;77401;ERICK;CAIXA;;;;;;;1;;;;;4101;
1759601;;14232;29/04/2023 21:27;29/04/2023 23:45;; R$ 146,00 ; R$ 146,00 ; R$ -   ; R$ 12,60 ;155;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1759501;;14231;29/04/2023 18:14;29/04/2023 23:42;; R$ 393,00 ; R$ 393,00 ; R$ -   ; R$ 35,30 ;180;LOCA;77401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1759401;;14230;29/04/2023 22:26;29/04/2023 23:42;; R$ 104,00 ; R$ 104,00 ; R$ -   ; R$ 10,40 ;116;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1759301;;14229;29/04/2023 19:34;29/04/2023 23:38;; R$ 65,00 ; R$ 65,00 ; R$ -   ; R$ 6,50 ;17;LOCA;77401;ERICK;CAIXA;;;;;;;1;;;;;4101;
1759201;;14228;29/04/2023 20:06;29/04/2023 23:37;; R$ 419,00 ; R$ 419,00 ; R$ -   ; R$ 41,00 ;28;LOCA;77401;ADILSON 2;CAIXA;;;;;;;1;;;;;3501;
1759101;;14227;29/04/2023 19:25;29/04/2023 23:35;; R$ 484,00 ; R$ 484,00 ; R$ -   ; R$ 42,40 ;22;LOCA;77401;ADILSON 2;CAIXA;;;;;;;1;;;;;3501;
1759001;;14226;29/04/2023 20:44;29/04/2023 23:35;; R$ 94,00 ; R$ 94,00 ; R$ -   ; R$ 7,40 ;148;LOCA;77401;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1758901;;14225;29/04/2023 20:39;29/04/2023 23:35;; R$ 179,00 ; R$ 179,00 ; R$ -   ; R$ 11,90 ;97;LOCA;77401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1758801;;14224;29/04/2023 20:29;29/04/2023 23:34;; R$ 180,00 ; R$ 180,00 ; R$ -   ; R$ 14,00 ;139;LOCA;77401;ADILSON 2;CAIXA;;;;;;;1;;;;;3501;
1758701;;14223;29/04/2023 17:41;29/04/2023 23:34;; R$ 368,90 ; R$ 368,90 ; R$ -   ; R$ 30,80 ;11;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1758601;;14222;29/04/2023 20:48;29/04/2023 23:33;; R$ 165,00 ; R$ 165,00 ; R$ -   ; R$ 17,10 ;7;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1758501;;14221;29/04/2023 19:45;29/04/2023 23:32;; R$ 471,00 ; R$ 471,00 ; R$ -   ; R$ 47,10 ;32;LOCA;77401;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1758401;;14220;29/04/2023 22:39;29/04/2023 23:31;; R$ 124,00 ; R$ 124,00 ; R$ -   ; R$ 12,40 ;1;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1758301;;14219;29/04/2023 19:46;29/04/2023 23:28;; R$ 166,00 ; R$ 166,00 ; R$ -   ; R$ 12,60 ;34;LOCA;77401;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1758201;;14218;29/04/2023 23:17;29/04/2023 23:28;; R$ 14,00 ; R$ 14,00 ; R$ -   ; R$ -   ;62;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1758101;;14217;29/04/2023 21:54;29/04/2023 23:28;; R$ 76,00 ; R$ 76,00 ; R$ -   ; R$ 5,60 ;76;LOCA;77401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1758001;;14216;29/04/2023 22:21;29/04/2023 23:27;; R$ 27,00 ; R$ 27,00 ; R$ -   ; R$ 0,70 ;124;LOCA;77401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1757901;;14215;29/04/2023 19:52;29/04/2023 23:27;; R$ 245,00 ; R$ 245,00 ; R$ -   ; R$ 22,50 ;105;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1757801;;14214;29/04/2023 19:28;29/04/2023 23:25;; R$ 303,00 ; R$ 303,00 ; R$ -   ; R$ 26,30 ;131;LOCA;77401;ADILSON 2;CAIXA;;;;;;;1;;;;;3501;
1757701;;14213;29/04/2023 21:25;29/04/2023 23:24;; R$ 179,00 ; R$ 179,00 ; R$ -   ; R$ -   ;154;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1757601;;14212;29/04/2023 22:06;29/04/2023 23:23;; R$ 175,00 ; R$ 175,00 ; R$ -   ; R$ 17,50 ;30;LOCA;77401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1757501;;14211;29/04/2023 19:54;29/04/2023 23:09;; R$ 459,00 ; R$ 459,00 ; R$ -   ; R$ 39,90 ;132;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1757401;;14210;29/04/2023 19:45;29/04/2023 23:02;; R$ 312,00 ; R$ 312,00 ; R$ -   ; R$ 27,20 ;188;LOCA;77401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1757301;;14209;29/04/2023 21:13;29/04/2023 22:59;; R$ 244,00 ; R$ 244,00 ; R$ -   ; R$ 20,40 ;89;LOCA;77401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1757201;;14208;29/04/2023 20:41;29/04/2023 22:54;; R$ 124,00 ; R$ 124,00 ; R$ -   ; R$ 8,40 ;42;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1757101;;14207;29/04/2023 20:35;29/04/2023 22:51;; R$ 323,00 ; R$ 323,00 ; R$ -   ; R$ 28,30 ;99;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1757001;;14206;29/04/2023 20:25;29/04/2023 22:34;; R$ 445,00 ; R$ 445,00 ; R$ -   ; R$ 40,50 ;14;LOCA;77401;ERICK;CAIXA;;;;;;;1;;;;;4101;
1756901;;14205;29/04/2023 17:34;29/04/2023 22:33;; R$ 702,50 ; R$ 702,50 ; R$ -   ; R$ 60,99 ;1;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1756801;;14204;29/04/2023 18:59;29/04/2023 22:27;; R$ 135,00 ; R$ 135,00 ; R$ -   ; R$ 13,50 ;16;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1756701;;14203;29/04/2023 20:07;29/04/2023 22:26;; R$ 140,00 ; R$ 140,00 ; R$ -   ; R$ 14,00 ;137;LOCA;77401;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1756601;;14202;29/04/2023 16:48;29/04/2023 22:25;; R$ 1.305,00 ; R$ 1.305,00 ; R$ -   ; R$ 116,50 ;2;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1756501;;14201;29/04/2023 17:19;29/04/2023 22:24;; R$ 234,00 ; R$ 234,00 ; R$ -   ; R$ 19,40 ;66;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1756401;;14200;29/04/2023 19:41;29/04/2023 22:20;; R$ 38,00 ; R$ 38,00 ; R$ -   ; R$ 1,80 ;111;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1756301;;14199;29/04/2023 15:38;29/04/2023 22:20;; R$ 396,00 ; R$ 396,00 ; R$ -   ; R$ 35,00 ;6;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1756201;;14198;29/04/2023 20:43;29/04/2023 22:15;; R$ 177,00 ; R$ 177,00 ; R$ -   ; R$ 17,70 ;115;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1756101;;14197;29/04/2023 21:59;29/04/2023 22:15;; R$ 35,00 ; R$ 35,00 ; R$ -   ; R$ 3,50 ;71;LOCA;77401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1756001;;14196;29/04/2023 20:38;29/04/2023 22:14;; R$ 36,00 ; R$ 36,00 ; R$ -   ; R$ -   ;95;LOCA;77401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1755901;;14195;29/04/2023 21:07;29/04/2023 22:13;; R$ 64,00 ; R$ 64,00 ; R$ -   ; R$ 3,00 ;141;LOCA;77401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1755801;;14194;29/04/2023 17:11;29/04/2023 22:11;; R$ 306,00 ; R$ 306,00 ; R$ -   ; R$ 26,90 ;167;LOCA;77401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1755701;;14193;29/04/2023 16:18;29/04/2023 22:08;; R$ 122,00 ; R$ 122,00 ; R$ -   ; R$ 8,20 ;158;LOCA;77401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1755601;;14192;29/04/2023 20:05;29/04/2023 22:07;; R$ 211,00 ; R$ 211,00 ; R$ -   ; R$ 17,10 ;35;LOCA;77401;ADILSON 2;CAIXA;;;;;;;1;;;;;3501;
1755501;;14191;29/04/2023 18:24;29/04/2023 21:39;; R$ 153,00 ; R$ 153,00 ; R$ -   ; R$ 15,30 ;13;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1755401;;14190;29/04/2023 19:13;29/04/2023 21:30;; R$ 104,00 ; R$ 104,00 ; R$ -   ; R$ 8,40 ;187;LOCA;77401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1755301;;14189;29/04/2023 18:24;29/04/2023 21:10;; R$ 149,50 ; R$ 149,50 ; R$ -   ; R$ 10,95 ;15;LOCA;77401;ERICK;CAIXA;;;;;;;1;;;;;4101;
1755201;;14188;29/04/2023 16:16;29/04/2023 21:10;; R$ 396,00 ; R$ 396,00 ; R$ -   ; R$ 31,60 ;5;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1755101;;14187;29/04/2023 18:41;29/04/2023 21:10;; R$ 92,00 ; R$ 92,00 ; R$ -   ; R$ 9,20 ;182;LOCA;77401;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1755001;;14186;29/04/2023 19:37;29/04/2023 21:09;; R$ 58,50 ; R$ 58,50 ; R$ -   ; R$ 5,85 ;183;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1754901;;14185;29/04/2023 16:55;29/04/2023 20:58;; R$ 241,00 ; R$ 241,00 ; R$ -   ; R$ 20,10 ;156;LOCA;77401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1754801;;14184;29/04/2023 16:40;29/04/2023 20:56;; R$ 360,90 ; R$ 360,90 ; R$ -   ; R$ 28,09 ;165;LOCA;77401;DAVID;CAIXA;;;;;;;1;;;;;3801;
