Cod Venda;NFe;NFCe;Data Venda;Data Recebimento;Nome Cliente;Valor Venda;Valor Recebido;Vr. Desconto;Tx Serviço;Operação;Tipo Operação;Caixa;Vendedor;Operador;Data Cancelamento;Operador Cancelamento;Operador Desconto;Operador Desc Repique;NRC;Comandas;Série NFCE;Série NFE;Integração;Observação;CO_CLIENTE;Atendente;IC_REVENDA
;Código;Produto;Qtde;Vr. Total;Vr. Unitário;Observação;Hora Lançamento;Computador;Operação;Atendente;CO_VENDA;IC_ITEM_CANCELADO
;420;HEINEKEN LONG NECK;1;12;12;;25/10/2022 21:08:59;SERVIDOR;2;ANA;1183101;F
;420;HEINEKEN LONG NECK;1;12;12;;25/10/2022 21:08:59;SERVIDOR;2;ANA;1183101;F
;62;PAPAS LOCAS (BATATA);1;26;26;;25/10/2022 21:14:01;SERVIDOR;2;ANA;1183101;F
;526;AGUA COM GÁS ;1;7;7;;25/10/2022 21:24:13;SERVIDOR;2;ANA;1183101;F
;420;HEINEKEN LONG NECK;1;12;12;;25/10/2022 22:23:21;SERVIDOR;2;ANA;1183101;F
1183001;;8507;25/10/2022 19:23:14;25/10/2022 22:20:37;;26;26;0;2,6;43;LOCA;60501;EMERSON;CAIXA;;;;;;;1;;;;;501;
;94;SANGRIA HP;1;26;26;;25/10/2022 19:23:14;SERVIDOR;43;EMERSON;1183001;F
1182901;;8506;25/10/2022 21:09:31;25/10/2022 22:18:38;;8;8;0;0,8;73;LOCA;60501;EMERSON;CAIXA;;;;;;;1;;;;;501;
;281;COCA COLA KS 290ML;1;8;8;;25/10/2022 21:09:31;SERVIDOR;73;EMERSON;1182901;F
1182801;;8505;25/10/2022 20:37:56;25/10/2022 22:18:18;;48;48;0;4,8;58;LOCA;60501;EMERSON;CAIXA;;;;;;;1;;;;;501;
;231;CANECA CHOPP LAGER;1;12;12;;25/10/2022 20:37:56;SERVIDOR;58;EMERSON;1182801;F
;231;CANECA CHOPP LAGER;1;12;12;;25/10/2022 20:37:56;SERVIDOR;58;EMERSON;1182801;F
;231;CANECA CHOPP LAGER;1;12;12;;25/10/2022 21:12:17;SERVIDOR;58;EMERSON;1182801;F
;231;CANECA CHOPP LAGER;1;12;12;;25/10/2022 21:12:17;SERVIDOR;58;EMERSON;1182801;F
1182701;;8504;25/10/2022 21:37:52;25/10/2022 22:14:17;;16;16;0;1,6;35;LOCA;60501;EXTRA2;CAIXA;;;;;;;1;;;;;801;
;74;CAIPIRINHA;1;16;16;;25/10/2022 21:37:52;SERVIDOR;35;EXTRA2;1182701;F
1182601;;8503;25/10/2022 19:43:16;25/10/2022 22:11:47;;60;60;0;6;61;LOCA;60501;EMERSON;CAIXA;;;;;;;1;;;;;501;
;459;BALDE SOL ;1;40;40;;25/10/2022 19:43:16;SERVIDOR;61;EMERSON;1182601;F
;460;HALUMI DE COALHO HP;1;20;20;;25/10/2022 19:43:16;SERVIDOR;61;EMERSON;1182601;F
1182501;;8502;25/10/2022 20:10:47;25/10/2022 21:18:37;;30;30;0;3;46;LOCA;60501;EMERSON;CAIXA;;;;;;;1;;;;;501;
;271;PASTEIS CARNE;1;22;22;;25/10/2022 20:10:47;SERVIDOR;46;EMERSON;1182501;F
;281;COCA COLA KS 290ML;1;8;8;;25/10/2022 20:11:12;SERVIDOR;46;EMERSON;1182501;F
1182401;;8501;25/10/2022 19:32:11;25/10/2022 21:18:19;;27;27;0;2,7;51;LOCA;60501;EMERSON;CAIXA;;;;;;;1;;;;;501;
;462;PIRULITO FRANGO HP;1;12;12;;25/10/2022 19:32:11;SERVIDOR;51;EMERSON;1182401;F
;463;PIRULITO CAMARÃO HP;1;15;15;;25/10/2022 19:32:11;SERVIDOR;51;EMERSON;1182401;F
1182301;;8500;25/10/2022 19:32:20;25/10/2022 21:18:02;;10;10;0;1;52;LOCA;60501;EMERSON;CAIXA;;;;;;;1;;;;;501;
;464;PIRULITO VEGETAIS HP;1;10;10;;25/10/2022 19:32:20;SERVIDOR;52;EMERSON;1182301;F
1182201;;8499;25/10/2022 19:08:52;25/10/2022 20:41:07;;28;28;0;2,8;37;LOCA;60501;EMERSON;CAIXA;;;;;;;1;;;;;501;
;462;PIRULITO FRANGO HP;1;12;12;;25/10/2022 19:08:52;SERVIDOR;37;EMERSON;1182201;F
;74;CAIPIRINHA;1;16;16;;25/10/2022 19:19:21;SERVIDOR;37;EMERSON;1182201;F
1182101;;8498;25/10/2022 11:30:33;25/10/2022 11:30:47;;852,5;852,5;0;0;1;LOCA;60401;MARCIO;CAIXA;;;;;;;1;;;;;1;
;532;EVENTO.;1;852,5;852,5;;25/10/2022 11:30:42;SERVIDOR;1;MARCIO;1182101;F
1182001;;8497;25/10/2022 11:30:05;25/10/2022 11:30:19;;4825,1;4825,1;0;0;1;LOCA;60401;MARCIO;CAIXA;;;;;;;1;;;;;1;
;531;EVENTO;1;4825,1;4825,1;;25/10/2022 11:30:15;SERVIDOR;1;MARCIO;1182001;F
1181901;;8496;25/10/2022 11:29:28;25/10/2022 11:29:45;;8758,5;8758,5;0;0;1;LOCA;60401;MARCIO;CAIXA;;;;;;;1;;;;;1;
;530;EVENTO;1;8758,5;8758,5;;25/10/2022 11:29:39;SERVIDOR;1;MARCIO;1181901;F
1181801;;8495;25/10/2022 11:09:36;25/10/2022 11:09:50;;39;27;12;0;1;LOCA;60401;MARCIO;CAIXA;;;;;;;1;;;;;1;
;492;PARMEGIANA DE CARNE;1;27;27;;25/10/2022 11:09:43;SERVIDOR;1;MARCIO;1181801;F
1181701;;8494;24/10/2022 17:21:00;24/10/2022 22:31:12;;206;206;0;8;3;LOCA;60301;EMERSON;CAIXA;;;;;;;1;;;;;501;
;459;BALDE SOL ;1;40;40;;24/10/2022 17:21:00;SERVIDOR;3;EMERSON;1181701;F
;94;SANGRIA HP;1;26;26;;24/10/2022 17:21:00;SERVIDOR;3;EMERSON;1181701;F
;461;PIRULITO BARRIGA HP;1;12;12;;24/10/2022 17:36:14;SERVIDOR;3;EMERSON;1181701;F
;462;PIRULITO FRANGO HP;1;12;12;;24/10/2022 17:36:14;SERVIDOR;3;EMERSON;1181701;F
;462;PIRULITO FRANGO HP;1;12;12;;24/10/2022 17:44:58;SERVIDOR;3;EMERSON;1181701;F
;525;SODA ITALIANA ;1;16;16;;24/10/2022 17:54:53;SERVIDOR;3;EMERSON;1181701;F
;461;PIRULITO BARRIGA HP;1;12;12;;24/10/2022 18:17:56;SERVIDOR;3;EMERSON;1181701;F
;94;SANGRIA HP;1;26;26;;24/10/2022 18:17:56;SERVIDOR;3;EMERSON;1181701;F
;85;CHICKEN FINGERS ;1;36;36;;24/10/2022 18:50:50;SERVIDOR;3;EMERSON;1181701;F
;111;AGUA SEM GAS;1;7;7;;24/10/2022 20:30:15;SERVIDOR;3;EMERSON;1181701;F
;526;AGUA COM GÁS ;1;7;7;;24/10/2022 20:40:16;SERVIDOR;3;EMERSON;1181701;F
1181601;;8493;24/10/2022 19:34:49;24/10/2022 22:18:57;;245;245;0;27,3;4;LOCA;60301;EMERSON;CAIXA;;;;;;;1;;;;;501;
;107;APEROL SPRITZ;1;26;26;;24/10/2022 19:34:49;SERVIDOR;4;EMERSON;1181601;F
;107;APEROL SPRITZ;1;26;26;;24/10/2022 19:34:49;SERVIDOR;4;EMERSON;1181601;F
;172;NEGRONI;1;32;32;;24/10/2022 19:35:15;SERVIDOR;4;EMERSON;1181601;F
;84;BOLINHO ACOSTELADO;1;34;34;;24/10/2022 21:02:44;SERVIDOR;4;EMERSON;1181601;F
;107;APEROL SPRITZ;1;26;26;;24/10/2022 21:36:31;SERVIDOR;4;EXTRA2;1181601;F
;107;APEROL SPRITZ;1;26;26;;24/10/2022 21:36:31;SERVIDOR;4;EXTRA2;1181601;F
;107;APEROL SPRITZ;1;26;26;;24/10/2022 21:36:31;SERVIDOR;4;EXTRA2;1181601;F
;77;MOJITO;1;23;23;;24/10/2022 20:34:51;SERVIDOR;4;EMERSON;1181601;F
;107;APEROL SPRITZ;1;26;26;;24/10/2022 20:40:03;SERVIDOR;4;EMERSON;1181601;F
1181501;;8492;24/10/2022 19:43:55;24/10/2022 22:10:53;;414,5;414,5;0;40,8;19;LOCA;60301;EMERSON;CAIXA;;;;;;;1;;;;;501;
;227;CHAKA MERLOT;1;119;119;;24/10/2022 19:43:55;SERVIDOR;19;EMERSON;1181501;F
;11;RISOTINHO DE ALHO PORO;1;52;52;;24/10/2022 19:58:40;SERVIDOR;19;EMERSON;1181501;F
;440;FISH AND CHIPS;1;46;46;;24/10/2022 19:58:40;SERVIDOR;19;EMERSON;1181501;F
;438;TABUA DE FRUTOS DO MAR;1;129;129;;24/10/2022 19:59:07;SERVIDOR;19;EMERSON;1181501;F
;18;LOCA BURGUER;1;38;38;;24/10/2022 19:59:44;SERVIDOR;19;EMERSON;1181501;F
;436;BRUSCHETA;1;28;28;;24/10/2022 20:01:06;SERVIDOR;19;EMERSON;1181501;F
;230;MOLHO EXTRA AIOLE;1;2,5;2,5;;24/10/2022 20:29:36;SERVIDOR;19;EMERSON;1181501;F
1181401;;8491;24/10/2022 20:57:39;24/10/2022 22:09:34;;185;185;0;16,08;8;LOCA;60301;REYNALDO;CAIXA;;;;;;;1;;;;;1501;
;10;COPO SUCO;1;12;12;;24/10/2022 20:57:39;SERVIDOR;8;REYNALDO;1181401;F
;91;CHORIPAN LOCA SUMMER;1;27;27;;24/10/2022 20:59:17;SERVIDOR;8;REYNALDO;1181401;F
;91;CHORIPAN LOCA SUMMER;1;27;27;;24/10/2022 20:59:17;SERVIDOR;8;REYNALDO;1181401;F
;91;CHORIPAN LOCA SUMMER;1;27;27;;24/10/2022 21:18:57;SERVIDOR;8;REYNALDO;1181401;F
;10;COPO SUCO;1;12;12;;24/10/2022 21:18:57;SERVIDOR;8;REYNALDO;1181401;F
;436;BRUSCHETA;1;28;28;;24/10/2022 21:25:46;SERVIDOR;8;EXTRA2;1181401;F
;436;BRUSCHETA;1;28;28;;24/10/2022 21:25:46;SERVIDOR;8;EXTRA2;1181401;F
;281;COCA COLA KS 290ML;1;8;8;;24/10/2022 21:25:56;SERVIDOR;8;EXTRA2;1181401;F
;525;SODA ITALIANA ;1;16;16;;24/10/2022 21:28:45;SERVIDOR;8;REYNALDO;1181401;F
1181301;;8490;24/10/2022 20:14:15;24/10/2022 22:08:34;;165;165;0;14,8;12;LOCA;60301;EMERSON;CAIXA;;;;;;;1;;;;;501;
;37;CLERICOT TAÇA;1;19;19;;24/10/2022 20:14:15;SERVIDOR;12;EMERSON;1181301;F
;525;SODA ITALIANA ;1;16;16;;24/10/2022 20:22:46;SERVIDOR;12;EMERSON;1181301;F
;84;BOLINHO ACOSTELADO;1;34;34;;24/10/2022 20:22:46;SERVIDOR;12;EMERSON;1181301;F
;18;LOCA BURGUER;1;38;38;;24/10/2022 20:23:24;SERVIDOR;12;EMERSON;1181301;F
;449;CAIPIRINHA TANGERINA PIME;1;22;22;;24/10/2022 20:58:29;SERVIDOR;12;EMERSON;1181301;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;24/10/2022 20:58:29;SERVIDOR;12;EMERSON;1181301;F
1181201;;8489;24/10/2022 21:15:36;24/10/2022 22:01:48;;136;136;0;12;10;LOCA;60301;REYNALDO;CAIXA;;;;;;;1;;;;;1501;
;73;LINGUIÇA NA CACHAÇA;1;34;34;;24/10/2022 21:15:36;SERVIDOR;10;REYNALDO;1181201;F
;87;FAVA COM CAMARÃO;1;28;28;;24/10/2022 21:15:36;SERVIDOR;10;REYNALDO;1181201;F
;440;FISH AND CHIPS;1;46;46;;24/10/2022 21:15:36;SERVIDOR;10;REYNALDO;1181201;F
;10;COPO SUCO;1;12;12;;24/10/2022 21:17:50;SERVIDOR;10;REYNALDO;1181201;F
;525;SODA ITALIANA ;1;16;16;;24/10/2022 21:17:50;SERVIDOR;10;REYNALDO;1181201;F
1181101;;8488;24/10/2022 18:12:38;24/10/2022 20:31:01;;83;83;0;5,3;8;LOCA;60301;EMERSON;CAIXA;;;;;;;1;;;;;501;
;464;PIRULITO VEGETAIS HP;1;10;10;;24/10/2022 18:57:04;SERVIDOR;8;EMERSON;1181101;F
;461;PIRULITO BARRIGA HP;1;12;12;;24/10/2022 18:57:04;SERVIDOR;8;EMERSON;1181101;F
;458;CHORIPAN HP;1;21;21;;24/10/2022 19:44:24;SERVIDOR;8;EMERSON;1181101;F
;459;BALDE SOL ;1;40;40;;24/10/2022 20:30:21;SERVIDOR;8;REYNALDO;1181101;F
1181001;;8487;24/10/2022 19:15:31;24/10/2022 20:27:04;;116;116;0;11,6;5;LOCA;60301;EMERSON;CAIXA;;;;;;;1;;;;;501;
;450;BLOODY MARY;1;31;31;;24/10/2022 19:15:31;SERVIDOR;5;EMERSON;1181001;F
;444;COSMOPOLITAN;1;26;26;;24/10/2022 19:15:31;SERVIDOR;5;EMERSON;1181001;F
;91;CHORIPAN LOCA SUMMER;1;27;27;;24/10/2022 19:16:08;SERVIDOR;5;EMERSON;1181001;F
;80;DRINK ELEGANT LOCA;1;32;32;;24/10/2022 19:35:28;SERVIDOR;5;EMERSON;1181001;F
1180901;;8486;24/10/2022 17:34:43;24/10/2022 18:51:57;;58;58;0;5,8;6;LOCA;60301;REYNALDO;CAIXA;;;;;;;1;;;;;1501;
;147;ARANCCINI CARANGUEJO;1;36;36;;24/10/2022 17:34:43;SERVIDOR;6;REYNALDO;1180901;F
;449;CAIPIRINHA TANGERINA PIME;1;22;22;;24/10/2022 17:34:43;SERVIDOR;6;REYNALDO;1180901;F
1180801;;8485;24/10/2022 17:47:56;24/10/2022 18:51:36;;118;118;0;11,8;5;LOCA;60301;EMERSON;CAIXA;;;;;;;1;;;;;501;
;88;ARROZ COSTELA ;1;39;39;;24/10/2022 17:47:56;SERVIDOR;5;EMERSON;1180801;F
;11;RISOTINHO DE ALHO PORO;1;52;52;;24/10/2022 17:47:56;SERVIDOR;5;EMERSON;1180801;F
;10;COPO SUCO;1;12;12;;24/10/2022 18:06:52;SERVIDOR;5;EMERSON;1180801;F
;10;COPO SUCO;1;12;12;;24/10/2022 18:06:52;SERVIDOR;5;EMERSON;1180801;F
;263;EMBALAGEM G;1;3;3;;24/10/2022 18:23:34;SERVIDOR;5;EMERSON;1180801;F
1180701;;8484;24/10/2022 18:06:08;24/10/2022 18:51:19;;114;114;0;11,4;4;LOCA;60301;EMERSON;CAIXA;;;;;;;1;;;;;501;
;420;HEINEKEN LONG NECK;1;12;12;;24/10/2022 18:06:08;SERVIDOR;4;EMERSON;1180701;F
;107;APEROL SPRITZ;1;26;26;;24/10/2022 18:06:08;SERVIDOR;4;EMERSON;1180701;F
;53;TABUA MEXICANA ;1;64;64;;24/10/2022 18:06:08;SERVIDOR;4;EMERSON;1180701;F
;420;HEINEKEN LONG NECK;1;12;12;;24/10/2022 18:32:22;SERVIDOR;4;EMERSON;1180701;F
1180601;;8483;24/10/2022 17:21:12;24/10/2022 18:51:02;;40;40;0;4;1;LOCA;60301;EMERSON;CAIXA;;;;;;;1;;;;;501;
;459;BALDE SOL ;1;40;40;;24/10/2022 17:21:12;SERVIDOR;1;EMERSON;1180601;F
1180501;;8482;22/10/2022 20:18:34;23/10/2022 01:11:35;;291;291;0;26,1;18;LOCA;60101;EXTRA3;CAIXA;;;;;;;1;;;;;901;
;110;LOCA PINK;1;28;28;;22/10/2022 20:18:34;SERVIDOR;18;EXTRA3;1180501;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 20:24:31;SERVIDOR;18;EXTRA3;1180501;F
;62;PAPAS LOCAS (BATATA);1;26;26;;22/10/2022 20:26:47;SERVIDOR;18;EXTRA3;1180501;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 20:51:49;SERVIDOR;18;EMERSON;1180501;F
;91;CHORIPAN LOCA SUMMER;1;27;27;;22/10/2022 21:01:47;SERVIDOR;18;EXTRA3;1180501;F
;444;COSMOPOLITAN;1;26;26;;22/10/2022 21:13:39;SERVIDOR;18;EXTRA3;1180501;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 21:27:13;SERVIDOR;18;EXTRA3;1180501;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 21:30:22;SERVIDOR;18;EMERSON;1180501;F
;73;LINGUIÇA NA CACHAÇA;1;34;34;;22/10/2022 21:30:22;SERVIDOR;18;EMERSON;1180501;F
;80;DRINK ELEGANT LOCA;1;32;32;;22/10/2022 21:57:32;SERVIDOR;18;REYNALDO;1180501;F
;110;LOCA PINK;1;28;28;;22/10/2022 23:12:00;SERVIDOR;18;EXTRA3;1180501;F
;86;COUVERT LOCA;1;10;10;;23/10/2022 00:43:31;SERVIDOR;18;EMERSON;1180501;F
;86;COUVERT LOCA;1;10;10;;23/10/2022 00:43:31;SERVIDOR;18;EMERSON;1180501;F
;86;COUVERT LOCA;1;10;10;;23/10/2022 00:43:31;SERVIDOR;18;EMERSON;1180501;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 22:25:18;SERVIDOR;18;EMERSON;1180501;F
1180401;;8481;23/10/2022 00:22:37;23/10/2022 01:11:09;;65;65;0;6,5;23;LOCA;60101;EMERSON;CAIXA;;;;;;;1;;;;;501;
;84;BOLINHO ACOSTELADO;1;34;34;;23/10/2022 00:22:37;SERVIDOR;23;EMERSON;1180401;F
;526;AGUA COM GÁS ;1;7;7;;23/10/2022 00:23:06;SERVIDOR;23;EMERSON;1180401;F
;420;HEINEKEN LONG NECK;1;12;12;;23/10/2022 00:23:06;SERVIDOR;23;EMERSON;1180401;F
;420;HEINEKEN LONG NECK;1;12;12;;23/10/2022 00:51:04;SERVIDOR;23;ANA;1180401;F
1180301;;8480;23/10/2022 00:10:11;23/10/2022 01:10:31;;70;70;0;7;21;LOCA;60101;EMERSON;CAIXA;;;;;;;1;;;;;501;
;265;LOCA FRESH GIN;1;28;28;;23/10/2022 00:10:11;SERVIDOR;21;EMERSON;1180301;F
;84;BOLINHO ACOSTELADO;1;34;34;;23/10/2022 00:10:34;SERVIDOR;21;EMERSON;1180301;F
;70;ÁGUA TONICA;1;8;8;;23/10/2022 00:10:34;SERVIDOR;21;EMERSON;1180301;F
1180201;;8479;23/10/2022 00:05:42;23/10/2022 01:10:06;;92;92;0;9,2;14;LOCA;60101;EXTRA2;CAIXA;;;;;;;1;;;;;801;
;248;CAIPIROSCA ABSOLUT MIEL-O;1;24;24;;23/10/2022 00:05:42;SERVIDOR;14;EXTRA2;1180201;F
;75;DOSE DE BACARDI ;1;8;8;;23/10/2022 00:06:56;SERVIDOR;14;EXTRA2;1180201;F
;281;COCA COLA KS 290ML;1;8;8;;23/10/2022 00:06:56;SERVIDOR;14;EXTRA2;1180201;F
;85;CHICKEN FINGERS ;1;36;36;;23/10/2022 00:09:26;SERVIDOR;14;EXTRA2;1180201;F
;75;DOSE DE BACARDI ;1;8;8;;23/10/2022 00:42:00;SERVIDOR;14;EXTRA2;1180201;F
;281;COCA COLA KS 290ML;1;8;8;;23/10/2022 00:53:38;SERVIDOR;14;EXTRA2;1180201;F
1180101;;8478;22/10/2022 22:05:47;23/10/2022 01:08:28;;348;348;0;32,4;126;LOCA;60101;EMERSON;CAIXA;;;;;;;1;;;;;501;
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 22:05:47;SERVIDOR;126;EMERSON;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 22:05:47;SERVIDOR;126;EMERSON;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 22:05:47;SERVIDOR;126;EMERSON;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 22:05:47;SERVIDOR;126;EMERSON;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 22:05:47;SERVIDOR;126;EMERSON;1180101;F
;73;LINGUIÇA NA CACHAÇA;1;34;34;;22/10/2022 22:09:24;SERVIDOR;126;EXTRA3;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 22:51:55;SERVIDOR;126;EXTRA3;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 22:59:15;SERVIDOR;126;EMERSON;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 22:59:15;SERVIDOR;126;EMERSON;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 22:59:15;SERVIDOR;126;EMERSON;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 22:59:15;SERVIDOR;126;EMERSON;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 22:59:15;SERVIDOR;126;EMERSON;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 23:48:16;SERVIDOR;126;EMERSON;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 23:48:16;SERVIDOR;126;EMERSON;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 23:48:16;SERVIDOR;126;EMERSON;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 23:48:16;SERVIDOR;126;EMERSON;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 23:48:16;SERVIDOR;126;EMERSON;1180101;F
;84;BOLINHO ACOSTELADO;1;34;34;;22/10/2022 23:48:31;SERVIDOR;126;EXTRA3;1180101;F
;281;COCA COLA KS 290ML;1;8;8;;22/10/2022 23:54:28;SERVIDOR;126;EXTRA3;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;23/10/2022 00:18:52;SERVIDOR;126;EMERSON;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;23/10/2022 00:18:52;SERVIDOR;126;EMERSON;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;23/10/2022 00:18:52;SERVIDOR;126;EMERSON;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;23/10/2022 00:18:52;SERVIDOR;126;EMERSON;1180101;F
;420;HEINEKEN LONG NECK;1;12;12;;23/10/2022 00:18:52;SERVIDOR;126;EMERSON;1180101;F
;86;COUVERT LOCA;1;10;10;;23/10/2022 00:38:39;SERVIDOR;126;EMERSON;1180101;F
;86;COUVERT LOCA;1;10;10;;23/10/2022 00:38:39;SERVIDOR;126;EMERSON;1180101;F
1180001;;8477;22/10/2022 20:51:29;23/10/2022 01:04:29;;200;200;0;18;51;LOCA;60101;EMERSON;CAIXA;;;;;;;1;;;;;501;
;2;RISOTINHO DE CAMARÃO;1;56;56;;22/10/2022 20:38:54;SERVIDOR;51;EMERSON;1180001;F
;172;NEGRONI;1;32;32;;22/10/2022 20:51:29;SERVIDOR;51;EMERSON;1180001;F
;231;CANECA CHOPP LAGER;1;12;12;;22/10/2022 22:59:50;SERVIDOR;51;EMERSON;1180001;F
;37;CLERICOT TAÇA;1;19;19;;22/10/2022 23:15:38;SERVIDOR;51;EMERSON;1180001;F
;37;CLERICOT TAÇA;1;19;19;;22/10/2022 23:32:41;SERVIDOR;51;EXTRA3;1180001;F
;81;CEVICHE CLASSICO;1;42;42;;23/10/2022 00:03:32;SERVIDOR;51;EMERSON;1180001;F
;86;COUVERT LOCA;2;20;10;;23/10/2022 00:53:36;SERVIDOR;51;EMERSON;1180001;F
1179901;;8476;22/10/2022 23:40:28;23/10/2022 00:59:31;;82;82;0;8,2;30;LOCA;60101;EXTRA3;CAIXA;;;;;;;1;;;;;901;
;426;DRINK MELANCITA;1;29;29;;22/10/2022 23:40:28;SERVIDOR;30;EXTRA3;1179901;F
;407;PRAYA PURO MALTE LN;1;12;12;;22/10/2022 23:40:28;SERVIDOR;30;EXTRA3;1179901;F
;426;DRINK MELANCITA;1;29;29;;23/10/2022 00:06:56;SERVIDOR;30;EXTRA3;1179901;F
;407;PRAYA PURO MALTE LN;1;12;12;;23/10/2022 00:07:11;SERVIDOR;30;EXTRA3;1179901;F
1179801;;8475;22/10/2022 21:36:42;23/10/2022 00:53:05;;219;219;0;19,9;13;LOCA;60101;EXTRA2;CAIXA;;;;;;;1;;;;;801;
;421;BURRATA COM JAMON E VERDE;1;59;59;;22/10/2022 21:36:42;SERVIDOR;13;EXTRA2;1179801;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 21:36:55;SERVIDOR;13;EXTRA2;1179801;F
;86;COUVERT LOCA;1;10;10;;22/10/2022 21:52:10;SERVIDOR;13;EXTRA2;1179801;F
;86;COUVERT LOCA;1;10;10;;22/10/2022 21:52:10;SERVIDOR;13;EXTRA2;1179801;F
;440;FISH AND CHIPS;1;46;46;;22/10/2022 22:02:46;SERVIDOR;13;EXTRA2;1179801;F
;426;DRINK MELANCITA;1;29;29;;22/10/2022 22:16:19;SERVIDOR;13;EXTRA2;1179801;F
;420;HEINEKEN LONG NECK;1;12;12;;22/10/2022 22:32:53;SERVIDOR;13;EXTRA2;1179801;F
;280;DRINK PITAIA GIN;1;29;29;;22/10/2022 23:45:43;SERVIDOR;13;EXTRA2;1179801;F
;420;HEINEKEN LONG NECK;1;12;12;;23/10/2022 00:43:54;SERVIDOR;13;EXTRA2;1179801;F
1179701;;8474;22/10/2022 22:11:19;23/10/2022 00:52:41;;341;341;0;33;102;LOCA;60101;ANA;CAIXA;;;;;;;1;;;;;2401;
;87;FAVA COM CAMARÃO;1;28;28;;22/10/2022 21:31:13;SERVIDOR;102;ANA;1179701;F
;111;AGUA SEM GAS;1;7;7;;22/10/2022 21:37:38;SERVIDOR;102;ANA;1179701;F
;80;DRINK ELEGANT LOCA;1;32;32;;22/10/2022 22:11:19;SERVIDOR;102;ANA;1179701;F
;81;CEVICHE CLASSICO;1;42;42;;22/10/2022 22:12:50;SERVIDOR;102;ANA;1179701;F
;84;BOLINHO ACOSTELADO;1;34;34;;22/10/2022 22:12:50;SERVIDOR;102;ANA;1179701;F
;80;DRINK ELEGANT LOCA;1;32;32;;22/10/2022 23:24:16;SERVIDOR;102;ANA;1179701;F
;80;DRINK ELEGANT LOCA;1;32;32;;22/10/2022 23:24:16;SERVIDOR;102;ANA;1179701;F
;86;COUVERT LOCA;1;10;10;;22/10/2022 23:43:32;SERVIDOR;102;ANA;1179701;F
;86;COUVERT LOCA;1;10;10;;22/10/2022 23:43:32;SERVIDOR;102;ANA;1179701;F
;86;COUVERT LOCA;1;10;10;;22/10/2022 23:43:32;SERVIDOR;102;ANA;1179701;F
;80;DRINK ELEGANT LOCA;1;32;32;;23/10/2022 00:16:31;SERVIDOR;102;ANA;1179701;F
;80;DRINK ELEGANT LOCA;1;32;32;;23/10/2022 00:16:31;SERVIDOR;102;ANA;1179701;F
;453;SOL LN;1;10;10;;23/10/2022 00:43:22;SERVIDOR;102;ANA;1179701;F
;453;SOL LN;1;10;10;;23/10/2022 00:43:22;SERVIDOR;102;ANA;1179701;F
;453;SOL LN;1;10;10;;23/10/2022 00:43:22;SERVIDOR;102;ANA;1179701;F
;453;SOL LN;1;10;10;;23/10/2022 00:43:22;SERVIDOR;102;ANA;1179701;F
1179601;;8473;22/10/2022 19:32:17;23/10/2022 00:50:08;;348,01;348,01;0;32,8;19;LOCA;60101;EMERSON;CAIXA;;;;;;;1;;;;;501;
;459;BALDE SOL ;1;40;40;;22/10/2022 19:32:17;SERVIDOR;19;EMERSON;1179601;F
;462;PIRULITO FRANGO HP;1;12;12;;22/10/2022 19:34:33;SERVIDOR;19;EMERSON;1179601;F
;461;PIRULITO BARRIGA HP;1;12;12;;22/10/2022 19:34:33;SERVIDOR;19;EMERSON;1179601;F
;458;CHORIPAN HP;1;21;21;;22/10/2022 19:34:33;SERVIDOR;19;EMERSON;1179601;F
;94;SANGRIA HP;1;26;26;;22/10/2022 19:45:29;SERVIDOR;19;EMERSON;1179601;F
