Cod Venda;NFe;NFCe;Data Venda;Data Recebimento;Nome Cliente;Valor Venda;Valor Recebido;Vr. Desconto;Tx Serviço;Operação;Tipo Operação;Caixa;Vendedor;Operador;Data Cancelamento;Operador Cancelamento;Operador Desconto;Operador Desc Repique;NRC;Comandas;Série NFCE;Série NFE;Integração;Observação;CO_CLIENTE;Atendente;IC_REVENDA
;Código;Produto;Qtde;Vr. Total;Vr. Unitário;Observação;Hora Lançamento;Computador;Operação;Atendente;CO_VENDA;IC_ITEM_CANCELADO
;94;SANGRIA HP;1;24;24;;24/08/2022 20:56:34;SERVIDOR;9;ANA;1033801;F
;280;DRINK PITAIA GIN;1;29;29;;24/08/2022 20:56:34;SERVIDOR;9;ANA;1033801;F
;442;TABUA MIELO;1;68;68;;24/08/2022 21:42:38;SERVIDOR;9;GABRIEL;1033801;F
;109;SODA ITALIANA EV;1;16;16;;24/08/2022 21:51:49;SERVIDOR;9;ANA;1033801;F
1033701;;7015;24/08/2022 20:50:09;24/08/2022 22:48:46;;52;52;0;5,2;55;LOCA;53001;ANA;CAIXA;;;;;;;1;;;;;2401;
;109;SODA ITALIANA EV;1;16;16;;24/08/2022 20:50:09;SERVIDOR;55;ANA;1033701;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;24/08/2022 21:14:54;SERVIDOR;55;ANA;1033701;F
1033601;;7014;24/08/2022 21:02:17;24/08/2022 22:48:06;;77;77;0;7,7;51;LOCA;53001;ANA;CAIXA;;;;;;;1;;;;;2401;
;62;PAPAS LOCAS (BATATA);1;26;26;;24/08/2022 21:02:17;SERVIDOR;51;ANA;1033601;F
;109;SODA ITALIANA EV;1;16;16;;24/08/2022 21:02:17;SERVIDOR;51;ANA;1033601;F
;109;SODA ITALIANA EV;1;16;16;;24/08/2022 21:02:17;SERVIDOR;51;ANA;1033601;F
;422;PORÇÃO FOCACCIA;1;19;19;;24/08/2022 21:30:58;SERVIDOR;51;ANA;1033601;F
1033501;;7013;24/08/2022 21:00:10;24/08/2022 22:47:20;;102;102;0;10,2;52;LOCA;53001;MARCIO;CAIXA;;;;;;;1;;;;;1;
;18;LOCA BURGUER;1;38;38;;24/08/2022 21:00:10;SERVIDOR;52;ANA;1033501;F
;231;CANECA CHOPP LAGER;1;12;12;;24/08/2022 21:00:10;SERVIDOR;52;ANA;1033501;F
;109;SODA ITALIANA EV;1;16;16;;24/08/2022 21:20:27;SERVIDOR;52;ANA;1033501;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;24/08/2022 21:27:46;SERVIDOR;52;ANA;1033501;F
1033401;;7012;24/08/2022 20:39:28;24/08/2022 22:45:47;;133,5;133,5;0;13,35;3;LOCA;53001;GABRIEL;CAIXA;;;;;;;1;;;;;2201;
;70;ÁGUA TONICA;1;8;8;;24/08/2022 20:39:28;SERVIDOR;3;GABRIEL;1033401;F
;81;CEVICHE CLASSICO;1;42;42;;24/08/2022 20:39:28;SERVIDOR;3;GABRIEL;1033401;F
;231;CANECA CHOPP LAGER;1;12;12;;24/08/2022 20:39:56;SERVIDOR;3;GABRIEL;1033401;F
;76;SHOT LIMAO;1;1,5;1,5;;24/08/2022 20:40:30;SERVIDOR;3;GABRIEL;1033401;F
;440;FISH AND CHIPS;1;46;46;;24/08/2022 20:44:05;SERVIDOR;3;GABRIEL;1033401;F
;231;CANECA CHOPP LAGER;1;12;12;;24/08/2022 21:02:25;SERVIDOR;3;GABRIEL;1033401;F
;407;PRAYA PURO MALTE LN;1;12;12;;24/08/2022 21:29:06;SERVIDOR;3;GABRIEL;1033401;F
1033301;;7011;24/08/2022 20:47:52;24/08/2022 22:37:16;;61;61;0;6,1;56;LOCA;53001;ANA;CAIXA;;;;;;;1;;;;;2401;
;422;PORÇÃO FOCACCIA;1;19;19;;24/08/2022 20:47:52;SERVIDOR;56;ANA;1033301;F
;62;PAPAS LOCAS (BATATA);1;26;26;;24/08/2022 20:47:52;SERVIDOR;56;ANA;1033301;F
;109;SODA ITALIANA EV;1;16;16;;24/08/2022 20:49:29;SERVIDOR;56;ANA;1033301;F
1033201;;7010;24/08/2022 20:42:41;24/08/2022 22:34:06;;82;82;0;8,2;54;LOCA;53001;ANA;CAIXA;;;;;;;1;;;;;2401;
;84;BOLINHO ACOSTELADO;1;34;34;;24/08/2022 20:42:41;SERVIDOR;54;ANA;1033201;F
;407;PRAYA PURO MALTE LN;1;12;12;;24/08/2022 21:18:51;SERVIDOR;54;ANA;1033201;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;24/08/2022 21:27:17;SERVIDOR;54;ANA;1033201;F
1033101;;7009;24/08/2022 20:45:53;24/08/2022 22:32:27;;82;82;0;8,2;58;LOCA;53001;ANA;CAIXA;;;;;;;1;;;;;2401;
;77;MOJITO;1;21;21;;24/08/2022 20:45:53;SERVIDOR;58;ANA;1033101;F
;422;PORÇÃO FOCACCIA;1;19;19;;24/08/2022 20:45:53;SERVIDOR;58;ANA;1033101;F
;109;SODA ITALIANA EV;1;16;16;;24/08/2022 21:17:08;SERVIDOR;58;ANA;1033101;F
;62;PAPAS LOCAS (BATATA);1;26;26;;24/08/2022 21:49:39;SERVIDOR;58;ANA;1033101;F
1033001;;7008;24/08/2022 20:58:40;24/08/2022 22:26:39;;95;95;0;9,5;11;LOCA;53001;ANA;CAIXA;;;;;;;1;;;;;2401;
;53;TABUA MEXICANA ;1;64;64;;24/08/2022 20:58:40;SERVIDOR;11;ANA;1033001;F
;109;SODA ITALIANA EV;1;16;16;;24/08/2022 20:58:40;SERVIDOR;11;ANA;1033001;F
;41;PORÇAO NACHOS;1;15;15;;24/08/2022 21:19:45;SERVIDOR;11;ANA;1033001;F
1032901;;7007;24/08/2022 17:57:58;24/08/2022 21:31:43;;450;450;0;46;2;LOCA;53001;MARCIO;CAIXA;;;;;;;1;;;;;1;
;416;PINOT GRIGIO ;1;89;89;;24/08/2022 17:50:25;SERVIDOR;2;GABRIEL;1032901;F
;111;AGUA SEM GAS;1;6,5;6,5;;24/08/2022 17:57:58;SERVIDOR;2;GABRIEL;1032901;F
;107;APEROL SPRITZ;1;26;26;;24/08/2022 18:15:15;SERVIDOR;2;GABRIEL;1032901;F
;421;BURRATA COM JAMON E VERDE;1;65;65;;24/08/2022 18:29:12;SERVIDOR;2;GABRIEL;1032901;F
;422;PORÇÃO FOCACCIA;1;19;19;;24/08/2022 18:29:12;SERVIDOR;2;GABRIEL;1032901;F
;231;CANECA CHOPP LAGER;1;12;12;;24/08/2022 18:35:52;SERVIDOR;2;GABRIEL;1032901;F
;231;CANECA CHOPP LAGER;1;12;12;;24/08/2022 18:53:35;SERVIDOR;2;GABRIEL;1032901;F
;107;APEROL SPRITZ;1;26;26;;24/08/2022 18:57:13;SERVIDOR;2;GABRIEL;1032901;F
;107;APEROL SPRITZ;1;26;26;;24/08/2022 19:43:37;SERVIDOR;2;GABRIEL;1032901;F
;73;LINGUIÇA NA CACHAÇA;1;34;34;;24/08/2022 19:48:50;SERVIDOR;2;GABRIEL;1032901;F
;416;PINOT GRIGIO ;1;89;89;;24/08/2022 20:01:51;SERVIDOR;2;GABRIEL;1032901;F
;99;AGUA COM GÁS EV;1;6,5;6,5;;24/08/2022 20:03:47;SERVIDOR;2;GABRIEL;1032901;F
;111;AGUA SEM GAS;1;6,5;6,5;;24/08/2022 20:03:47;SERVIDOR;2;GABRIEL;1032901;F
;107;APEROL SPRITZ;1;26;26;;24/08/2022 20:38:39;SERVIDOR;2;GABRIEL;1032901;F
;111;AGUA SEM GAS;1;6,5;6,5;;24/08/2022 20:43:13;SERVIDOR;2;GABRIEL;1032901;F
1032801;;7006;24/08/2022 18:32:40;24/08/2022 19:08:59;;42,5;42,5;0;4,25;10;LOCA;53001;ANA;CAIXA;;;;;;;1;;;;;2401;
;147;ARANCCINI CARANGUEJO;1;36;36;;24/08/2022 18:32:40;SERVIDOR;10;ANA;1032801;F
;111;AGUA SEM GAS;1;6,5;6,5;;24/08/2022 18:32:40;SERVIDOR;10;ANA;1032801;F
1032701;;7005;24/08/2022 18:49:13;24/08/2022 19:07:25;;47;47;0;4,7;7;LOCA;53001;ANA;CAIXA;;;;;;;1;;;;;2401;
;405;CRISPY CHICKEN BURGUER;1;36;36;;24/08/2022 18:49:13;SERVIDOR;7;ANA;1032701;F
;281;COCA COLA KS 290ML;1;8;8;;24/08/2022 18:49:13;SERVIDOR;7;ANA;1032701;F
;263;EMBALAGEM G;1;3;3;;24/08/2022 18:50:07;SERVIDOR;7;ANA;1032701;F
1032601;;7004;23/08/2022 20:47:03;24/08/2022 08:58:09;;29;29;0;2,9;83;LOCA;52901;ANA;CAIXA;;;;;;;1;;;;;2401;
;426;DRINK MELANCITA;1;29;29;;23/08/2022 20:47:03;SERVIDOR;83;ANA;1032601;F
1032501;;7003;23/08/2022 19:52:22;24/08/2022 08:57:47;;348,5;348,5;0;34,85;69;LOCA;52901;EMERSON;CAIXA;;;;;;;1;;;;;501;
;427;TROPICAL GIN;1;28;28;;23/08/2022 19:52:22;SERVIDOR;69;EMERSON;1032501;F
;18;LOCA BURGUER;1;38;38;;23/08/2022 20:00:29;SERVIDOR;69;EMERSON;1032501;F
;172;NEGRONI;1;32;32;;23/08/2022 20:01:35;SERVIDOR;69;EMERSON;1032501;F
;172;NEGRONI;1;32;32;;23/08/2022 20:34:40;SERVIDOR;69;EMERSON;1032501;F
;111;AGUA SEM GAS;1;6,5;6,5;;23/08/2022 20:34:58;SERVIDOR;69;EMERSON;1032501;F
;111;AGUA SEM GAS;1;6,5;6,5;;23/08/2022 20:46:11;SERVIDOR;69;EMERSON;1032501;F
;280;DRINK PITAIA GIN;1;29;29;;23/08/2022 21:01:05;SERVIDOR;69;EMERSON;1032501;F
;172;NEGRONI;1;32;32;;23/08/2022 21:15:15;SERVIDOR;69;EMERSON;1032501;F
;172;NEGRONI;1;32;32;;23/08/2022 21:15:15;SERVIDOR;69;EMERSON;1032501;F
;84;BOLINHO ACOSTELADO;1;34;34;;23/08/2022 21:32:44;SERVIDOR;69;EMERSON;1032501;F
;111;AGUA SEM GAS;1;6,5;6,5;;23/08/2022 22:41:22;SERVIDOR;69;ANA;1032501;F
;403;PRAYA WITBIER 600  ML;1;18;18;;23/08/2022 22:53:24;SERVIDOR;69;ANA;1032501;F
;403;PRAYA WITBIER 600  ML;1;18;18;;23/08/2022 22:53:24;SERVIDOR;69;ANA;1032501;F
;403;PRAYA WITBIER 600  ML;1;18;18;;23/08/2022 22:53:24;SERVIDOR;69;ANA;1032501;F
;403;PRAYA WITBIER 600  ML;1;18;18;;23/08/2022 22:53:24;SERVIDOR;69;ANA;1032501;F
1032401;;7002;23/08/2022 19:11:10;24/08/2022 08:57:26;;118;118;0;12,8;85;LOCA;52901;ANA;CAIXA;;;;;;;1;;;;;2401;
;172;NEGRONI;1;32;32;;23/08/2022 19:11:10;SERVIDOR;85;ANA;1032401;F
;441;HALUMI DE COALHO FARROFA ;1;28;28;;23/08/2022 19:27:05;SERVIDOR;85;EMERSON;1032401;F
;172;NEGRONI;1;32;32;;23/08/2022 20:02:14;SERVIDOR;85;EMERSON;1032401;F
;62;PAPAS LOCAS (BATATA);1;26;26;;23/08/2022 21:39:27;SERVIDOR;85;ANA;1032401;F
1032301;;7001;23/08/2022 19:05:42;24/08/2022 08:57:13;;312,5;312,5;0;31,25;89;LOCA;52901;ANA;CAIXA;;;;;;;1;;;;;2401;
;109;SODA ITALIANA EV;1;16;16;;23/08/2022 19:05:42;SERVIDOR;89;ANA;1032301;F
;97;JARRA SANGRIA LOCA SUMMER;1;55;55;;23/08/2022 19:05:42;SERVIDOR;89;ANA;1032301;F
;233;CAIPIRINHA MIEL-O;1;19;19;;23/08/2022 19:05:42;SERVIDOR;89;ANA;1032301;F
;18;LOCA BURGUER;1;38;38;;23/08/2022 19:33:37;SERVIDOR;89;EMERSON;1032301;F
;84;BOLINHO ACOSTELADO;1;34;34;;23/08/2022 19:44:45;SERVIDOR;89;ANA;1032301;F
;441;HALUMI DE COALHO FARROFA ;1;28;28;;23/08/2022 19:44:45;SERVIDOR;89;ANA;1032301;F
;73;LINGUIÇA NA CACHAÇA;1;34;34;;23/08/2022 20:25:10;SERVIDOR;89;ANA;1032301;F
;109;SODA ITALIANA EV;1;16;16;;23/08/2022 20:25:10;SERVIDOR;89;ANA;1032301;F
;74;CAIPIRINHA;1;16;16;;23/08/2022 20:31:39;SERVIDOR;89;ANA;1032301;F
;74;CAIPIRINHA;1;16;16;;23/08/2022 21:49:50;SERVIDOR;89;ANA;1032301;F
;84;BOLINHO ACOSTELADO;1;34;34;;23/08/2022 22:25:30;SERVIDOR;89;ANA;1032301;F
;111;AGUA SEM GAS;1;6,5;6,5;;23/08/2022 22:46:09;SERVIDOR;89;ANA;1032301;F
1032201;;7000;23/08/2022 19:24:38;24/08/2022 08:56:56;;184;184;0;18,4;32;LOCA;52901;EMERSON;CAIXA;;;;;;;1;;;;;501;
;18;LOCA BURGUER;1;38;38;;23/08/2022 19:24:38;SERVIDOR;32;EMERSON;1032201;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;23/08/2022 19:24:38;SERVIDOR;32;EMERSON;1032201;F
;8;JARRA CLERICOT;1;56;56;;23/08/2022 19:24:38;SERVIDOR;32;EMERSON;1032201;F
;61;JARRA SUCO;1;22;22;;23/08/2022 19:24:38;SERVIDOR;32;EMERSON;1032201;F
;172;NEGRONI;1;32;32;;23/08/2022 20:44:10;SERVIDOR;32;ANA;1032201;F
1032101;;6999;23/08/2022 19:42:17;24/08/2022 08:56:44;;119,5;119,5;0;11,95;66;LOCA;52901;EMERSON;CAIXA;;;;;;;1;;;;;501;
;73;LINGUIÇA NA CACHAÇA;1;34;34;;23/08/2022 19:42:17;SERVIDOR;66;EMERSON;1032101;F
;403;PRAYA WITBIER 600  ML;1;18;18;;23/08/2022 19:42:17;SERVIDOR;66;EMERSON;1032101;F
;239;CANECA CHOPP IPA;1;15;15;;23/08/2022 20:16:23;SERVIDOR;66;ANA;1032101;F
;403;PRAYA WITBIER 600  ML;1;18;18;;23/08/2022 20:48:56;SERVIDOR;66;EMERSON;1032101;F
;408;PRAYA PURO MALTE 600  ML;1;18;18;;23/08/2022 21:37:52;SERVIDOR;66;ANA;1032101;F
;86;COUVERT LOCA;1;10;10;;23/08/2022 22:18:18;SERVIDOR;66;ANA;1032101;F
;99;AGUA COM GÁS EV;1;6,5;6,5;;23/08/2022 23:00:20;SERVIDOR;66;MARCIO;1032101;F
1032001;;6998;23/08/2022 19:23:34;24/08/2022 08:56:34;;70,5;70,5;0;7,05;31;LOCA;52901;EMERSON;CAIXA;;;;;;;1;;;;;501;
;18;LOCA BURGUER;1;38;38;;23/08/2022 19:23:34;SERVIDOR;31;EMERSON;1032001;F
;109;SODA ITALIANA EV;1;16;16;;23/08/2022 19:23:49;SERVIDOR;31;EMERSON;1032001;F
;99;AGUA COM GÁS EV;1;6,5;6,5;;23/08/2022 20:27:53;SERVIDOR;31;EMERSON;1032001;F
;86;COUVERT LOCA;1;10;10;;23/08/2022 21:07:40;SERVIDOR;31;CASSIA;1032001;F
1031901;;6997;23/08/2022 19:25:29;24/08/2022 08:56:15;;227;227;0;22,7;75;LOCA;52901;ANA;CAIXA;;;;;;;1;;;;;2401;
;109;SODA ITALIANA EV;1;16;16;;23/08/2022 19:25:29;SERVIDOR;75;ANA;1031901;F
;172;NEGRONI;1;32;32;;23/08/2022 19:26:24;SERVIDOR;75;EMERSON;1031901;F
;18;LOCA BURGUER;1;38;38;;23/08/2022 19:26:24;SERVIDOR;75;EMERSON;1031901;F
;53;TABUA MEXICANA ;1;64;64;;23/08/2022 19:26:24;SERVIDOR;75;EMERSON;1031901;F
;113;DOSE OLD PARR;1;25;25;;23/08/2022 20:03:54;SERVIDOR;75;EMERSON;1031901;F
;408;PRAYA PURO MALTE 600  ML;1;18;18;;23/08/2022 20:54:46;SERVIDOR;75;EMERSON;1031901;F
;109;SODA ITALIANA EV;1;16;16;;23/08/2022 20:57:34;SERVIDOR;75;EMERSON;1031901;F
;403;PRAYA WITBIER 600  ML;1;18;18;;23/08/2022 21:56:29;SERVIDOR;75;ANA;1031901;F
1031801;;6996;23/08/2022 18:59:36;24/08/2022 08:56:05;;84,5;84,5;0;8,45;73;LOCA;52901;MARCIO;CAIXA;;;;;;;1;;;;;1;
;405;CRISPY CHICKEN BURGUER;1;36;36;;23/08/2022 18:59:36;SERVIDOR;73;ANA;1031801;F
;109;SODA ITALIANA EV;1;16;16;;23/08/2022 18:59:36;SERVIDOR;73;ANA;1031801;F
;62;PAPAS LOCAS (BATATA);1;26;26;;23/08/2022 20:20:58;SERVIDOR;73;CASSIA;1031801;F
;111;AGUA SEM GAS;1;6,5;6,5;;23/08/2022 20:47:32;SERVIDOR;73;ANA;1031801;F
1031701;;6995;23/08/2022 19:00:50;24/08/2022 08:55:55;;204;204;0;20,4;68;LOCA;52901;EMERSON;CAIXA;;;;;;;1;;;;;501;
;18;LOCA BURGUER;1;38;38;;23/08/2022 19:00:50;SERVIDOR;68;EMERSON;1031701;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;23/08/2022 19:00:50;SERVIDOR;68;EMERSON;1031701;F
;440;FISH AND CHIPS;1;46;46;;23/08/2022 19:01:07;SERVIDOR;68;EMERSON;1031701;F
;10;COPO SUCO;1;12;12;;23/08/2022 19:02:21;SERVIDOR;68;EMERSON;1031701;F
;427;TROPICAL GIN;1;28;28;;23/08/2022 19:02:21;SERVIDOR;68;EMERSON;1031701;F
;427;TROPICAL GIN;1;28;28;;23/08/2022 19:26:43;SERVIDOR;68;EMERSON;1031701;F
;109;SODA ITALIANA EV;1;16;16;;23/08/2022 19:58:53;SERVIDOR;68;EMERSON;1031701;F
1031601;;6994;23/08/2022 18:44:55;24/08/2022 08:55:41;;20;20;0;2;2;LOCA;52901;EMERSON;CAIXA;;;;;;;1;;;;;501;
;337;GUARANA LT NORMAL;1;8;8;;23/08/2022 18:44:55;SERVIDOR;2;EMERSON;1031601;F
;10;COPO SUCO;1;12;12;;23/08/2022 18:44:55;SERVIDOR;2;EMERSON;1031601;F
1031501;;6993;23/08/2022 18:53:47;23/08/2022 19:38:58;;64;64;0;6,4;82;LOCA;52901;CASSIA;CAIXA;;;;;;;1;;;;;601;
;73;LINGUIÇA NA CACHAÇA;1;34;34;;23/08/2022 18:53:47;SERVIDOR;82;CASSIA;1031501;F
;239;CANECA CHOPP IPA;1;15;15;;23/08/2022 18:53:47;SERVIDOR;82;CASSIA;1031501;F
;239;CANECA CHOPP IPA;1;15;15;;23/08/2022 19:14:52;SERVIDOR;82;CASSIA;1031501;F
1031401;;6992;22/08/2022 21:21:46;23/08/2022 08:56:40;;278;278;0;27;7;LOCA;52801;EMERSON;CAIXA;;;;;;;1;;;;;501;
;97;JARRA SANGRIA LOCA SUMMER;1;55;55;;22/08/2022 21:21:46;SERVIDOR;7;EMERSON;1031401;F
;437;BRIE AO FORNO COM GELÉIA;1;68;68;;22/08/2022 21:33:08;SERVIDOR;7;GABRIEL;1031401;F
;53;TABUA MEXICANA ;1;64;64;;22/08/2022 21:33:08;SERVIDOR;7;GABRIEL;1031401;F
;403;PRAYA WITBIER 600  ML;1;18;18;;22/08/2022 21:43:45;SERVIDOR;7;GABRIEL;1031401;F
;97;JARRA SANGRIA LOCA SUMMER;1;55;55;;22/08/2022 22:23:32;SERVIDOR;7;GABRIEL;1031401;F
;403;PRAYA WITBIER 600  ML;1;18;18;;22/08/2022 22:23:48;SERVIDOR;7;GABRIEL;1031401;F
1031301;;6991;20/08/2022 20:59:38;21/08/2022 00:53:49;;322;322;0;32,2;10;LOCA;52701;MARCIO;CAIXA;;;;;;;1;;;;;1;
;97;JARRA SANGRIA LOCA SUMMER;1;55;55;;20/08/2022 20:59:38;SERVIDOR;10;CASSIA;1031301;F
;422;PORÇÃO FOCACCIA;1;19;19;;20/08/2022 21:00:01;SERVIDOR;10;CASSIA;1031301;F
;53;TABUA MEXICANA ;1;64;64;;20/08/2022 21:25:39;SERVIDOR;10;CASSIA;1031301;F
;86;COUVERT LOCA;1;10;10;;20/08/2022 21:49:03;SERVIDOR;10;CASSIA;1031301;F
;86;COUVERT LOCA;1;10;10;;20/08/2022 21:49:03;SERVIDOR;10;CASSIA;1031301;F
;86;COUVERT LOCA;1;10;10;;20/08/2022 21:49:03;SERVIDOR;10;CASSIA;1031301;F
;86;COUVERT LOCA;1;10;10;;20/08/2022 21:49:03;SERVIDOR;10;CASSIA;1031301;F
;97;JARRA SANGRIA LOCA SUMMER;1;55;55;;20/08/2022 22:01:33;SERVIDOR;10;REYNALDO;1031301;F
;97;JARRA SANGRIA LOCA SUMMER;1;55;55;;20/08/2022 23:43:01;SERVIDOR;10;ANA;1031301;F
;84;BOLINHO ACOSTELADO;1;34;34;;20/08/2022 23:43:01;SERVIDOR;10;ANA;1031301;F
1031201;;6990;20/08/2022 18:06:19;21/08/2022 00:43:05;;364;364;0;36,4;8;LOCA;52701;MARCIO;CAIXA;;;;;;;1;;;;;1;
;99;AGUA COM GÁS EV;1;6,5;6,5;;20/08/2022 19:55:11;SERVIDOR;8;CASSIA;1031201;F
;76;SHOT LIMAO;1;1,5;1,5;;20/08/2022 20:02:19;SERVIDOR;8;CASSIA;1031201;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;20/08/2022 20:33:22;SERVIDOR;8;CASSIA;1031201;F
;405;CRISPY CHICKEN BURGUER;1;36;36;;20/08/2022 20:33:22;SERVIDOR;8;CASSIA;1031201;F
;86;COUVERT LOCA;1;10;10;;20/08/2022 20:35:33;SERVIDOR;8;CASSIA;1031201;F
;86;COUVERT LOCA;1;10;10;;20/08/2022 20:35:33;SERVIDOR;8;CASSIA;1031201;F
;281;COCA COLA KS 290ML;1;8;8;;20/08/2022 20:57:21;SERVIDOR;8;REYNALDO;1031201;F
;84;BOLINHO ACOSTELADO;1;34;34;;20/08/2022 20:57:35;SERVIDOR;8;REYNALDO;1031201;F
;107;APEROL SPRITZ;1;26;26;;20/08/2022 20:57:53;SERVIDOR;8;REYNALDO;1031201;F
;107;APEROL SPRITZ;1;26;26;;20/08/2022 20:57:53;SERVIDOR;8;REYNALDO;1031201;F
;94;SANGRIA HP;1;24;24;;20/08/2022 20:58:57;SERVIDOR;8;REYNALDO;1031201;F
;107;APEROL SPRITZ;1;26;26;;20/08/2022 21:57:24;SERVIDOR;8;CASSIA;1031201;F
;107;APEROL SPRITZ;1;26;26;;20/08/2022 22:14:26;SERVIDOR;8;CASSIA;1031201;F
;94;SANGRIA HP;1;24;24;;20/08/2022 22:36:30;SERVIDOR;8;CASSIA;1031201;F
;404;CHURROS DOCE DE LEITE;1;22;22;;20/08/2022 22:42:42;SERVIDOR;8;CASSIA;1031201;F
;111;AGUA SEM GAS;1;6,5;6,5;;20/08/2022 22:42:42;SERVIDOR;8;CASSIA;1031201;F
;86;COUVERT LOCA;1;10;10;;20/08/2022 22:49:10;SERVIDOR;8;CASSIA;1031201;F
;86;COUVERT LOCA;1;10;10;;20/08/2022 22:49:10;SERVIDOR;8;CASSIA;1031201;F
;111;AGUA SEM GAS;1;6,5;6,5;;20/08/2022 23:46:13;SERVIDOR;8;CASSIA;1031201;F
;239;CANECA CHOPP IPA;1;15;15;;20/08/2022 23:52:28;SERVIDOR;8;CASSIA;1031201;F
1031101;;6989;20/08/2022 20:54:19;21/08/2022 00:34:16;;427,5;427,5;0;42,5;13;LOCA;52701;MARCIO;CAIXA;;;;;;;1;;;;;1;
;86;COUVERT LOCA;1;10;10;;20/08/2022 19:48:41;SERVIDOR;13;EMERSON;1031101;F
;86;COUVERT LOCA;1;10;10;;20/08/2022 19:48:41;SERVIDOR;13;EMERSON;1031101;F
;107;APEROL SPRITZ;1;26;26;;20/08/2022 20:54:19;SERVIDOR;13;ANA;1031101;F
;231;CANECA CHOPP LAGER;1;12;12;;20/08/2022 20:54:19;SERVIDOR;13;ANA;1031101;F
;84;BOLINHO ACOSTELADO;1;34;34;;20/08/2022 20:56:49;SERVIDOR;13;ANA;1031101;F
;109;SODA ITALIANA EV;1;16;16;;20/08/2022 20:56:49;SERVIDOR;13;ANA;1031101;F
;421;BURRATA COM JAMON E VERDE;1;65;65;;20/08/2022 21:14:28;SERVIDOR;13;ANA;1031101;F
;436;BRUSCHETA;1;28;28;;20/08/2022 21:34:18;SERVIDOR;13;ANA;1031101;F
;108;TANQUERAY FLOR DE SEVILLA;1;32;32;;20/08/2022 21:38:04;SERVIDOR;13;ANA;1031101;F
;108;TANQUERAY FLOR DE SEVILLA;1;32;32;;20/08/2022 21:38:04;SERVIDOR;13;ANA;1031101;F
;50;RED BULL;1;18;18;;20/08/2022 21:38:33;SERVIDOR;13;ANA;1031101;F
;99;AGUA COM GÁS EV;1;6,5;6,5;;20/08/2022 21:41:35;SERVIDOR;13;ANA;1031101;F
;110;LOCA PINK;1;28;28;;20/08/2022 21:53:12;SERVIDOR;13;ANA;1031101;F
;110;LOCA PINK;1;28;28;;20/08/2022 22:15:11;SERVIDOR;13;ANA;1031101;F
;108;TANQUERAY FLOR DE SEVILLA;1;32;32;;20/08/2022 22:21:53;SERVIDOR;13;ANA;1031101;F
;108;TANQUERAY FLOR DE SEVILLA;1;32;32;;20/08/2022 23:24:32;SERVIDOR;13;ANA;1031101;F
;50;RED BULL;1;18;18;;20/08/2022 23:24:32;SERVIDOR;13;ANA;1031101;F
1031001;;6988;20/08/2022 23:18:47;21/08/2022 00:33:08;;152;152;0;15,2;9;LOCA;52701;CASSIA;CAIXA;;;;;;;1;;;;;601;
;8;JARRA CLERICOT;1;56;56;;20/08/2022 23:18:47;SERVIDOR;9;CASSIA;1031001;F
;436;BRUSCHETA;1;28;28;;20/08/2022 23:21:14;SERVIDOR;9;CASSIA;1031001;F
;84;BOLINHO ACOSTELADO;1;34;34;;20/08/2022 23:28:35;SERVIDOR;9;CASSIA;1031001;F
;73;LINGUIÇA NA CACHAÇA;1;34;34;;20/08/2022 23:57:54;SERVIDOR;9;CASSIA;1031001;F
1030901;;6987;20/08/2022 21:12:30;21/08/2022 00:31:30;;485,5;485,5;0;49;2;LOCA;52701;GABRIEL;CAIXA;;;;;;;1;;;;;2201;
;109;SODA ITALIANA EV;1;16;16;;20/08/2022 21:12:30;SERVIDOR;2;GABRIEL;1030901;F
;109;SODA ITALIANA EV;1;16;16;;20/08/2022 21:12:30;SERVIDOR;2;GABRIEL;1030901;F
;1790;CAIPIROSCA FRUTA ;1;24;24;;20/08/2022 21:13:17;SERVIDOR;2;GABRIEL;1030901;F
;2;RISOTINHO DE CAMARÃO;1;56;56;;20/08/2022 21:21:25;SERVIDOR;2;GABRIEL;1030901;F
;2;RISOTINHO DE CAMARÃO;1;56;56;;20/08/2022 21:21:25;SERVIDOR;2;GABRIEL;1030901;F
;84;BOLINHO ACOSTELADO;1;34;34;;20/08/2022 21:21:25;SERVIDOR;2;GABRIEL;1030901;F
;81;CEVICHE CLASSICO;1;42;42;;20/08/2022 21:21:39;SERVIDOR;2;GABRIEL;1030901;F
;109;SODA ITALIANA EV;1;16;16;;20/08/2022 21:28:25;SERVIDOR;2;GABRIEL;1030901;F
;62;PAPAS LOCAS (BATATA);1;26;26;;20/08/2022 21:48:38;SERVIDOR;2;GABRIEL;1030901;F
;97;JARRA SANGRIA LOCA SUMMER;1;55;55;;20/08/2022 21:49:43;SERVIDOR;2;GABRIEL;1030901;F
;336;COCA COLA LT NORMAL;1;8;8;;20/08/2022 21:57:31;SERVIDOR;2;GABRIEL;1030901;F
;403;PRAYA WITBIER 600  ML;1;18;18;;20/08/2022 22:35:18;SERVIDOR;2;CASSIA;1030901;F
;48;CAIPIROSCA;1;18;18;;20/08/2022 22:46:06;SERVIDOR;2;CASSIA;1030901;F
